holeid,from,to,Code,Code_Long,Code_Description
TS17-005,68.55,69.67,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,69.67,70.4,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,70.4,71.15,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,71.15,71.9,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,71.9,72.65,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,72.65,73.4,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,73.4,74.15,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,74.15,74.9,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,74.9,75.65,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-005,75.65,76.15,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,76.15,76.9,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,76.9,77.65,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,77.65,78.4,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,78.4,79.15,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,79.15,79.9,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,79.9,80.35,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,80.35,80.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,80.5,81,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,81,81.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,81.5,82,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,82,82.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,82.5,83,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,83,83.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,83.5,84,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,84,84.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,84.5,85,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,85,85.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,85.5,86,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,86,86.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,86.5,87,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,87,87.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,87.5,87.7,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,87.7,88,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,88,88.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-005,88.5,89,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,89,89.5,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,89.5,90,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,90,90.5,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,90.5,91,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,91,91.5,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,91.5,92,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,92,92.5,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,92.5,93,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,93,93.35,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,93.35,93.8,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,93.8,94.2,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS17-005,94.2,95.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-005,95.2,96.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-005,96.2,97.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-005,97.2,97.48,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-005,97.48,98.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-005,98.2,99.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,196.85,197.85,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS17-006,197.85,198.6,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS17-006,198.6,199.45,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS17-006,199.45,199.8,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS17-006,199.8,200.2,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS17-006,200.2,201.26,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS17-006,201.26,201.95,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS17-006,201.95,202.4,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS17-006,202.4,203.4,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,203.4,204.12,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,204.12,204.6,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,204.6,205,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,205,205.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,205.5,206,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,206,206.63,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,206.63,207.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,207.5,208.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,208.5,209,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,209,210.13,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,210.13,211.05,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,211.05,212,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,212,213,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,213,214,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,214,215,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,215,216.13,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,216.13,216.83,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,216.83,217.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,217.5,218,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,218,219,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,219,220,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,220,221,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,221,222,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,222,223,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,223,224,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,224,225,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,225,226,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,226,227,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,227,227.2,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,227.2,228,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,228,228.7,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS17-006,228.7,229.35,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,229.35,230,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,230,230.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,230.5,231,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,231,231.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,231.5,232,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,232,232.75,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,232.75,233.25,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,233.25,234.2,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,234.2,234.65,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,234.65,235.05,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,235.05,235.36,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,235.36,236,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,236,236.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,236.5,237,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,237,237.66,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,237.66,237.97,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,237.97,238.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,238.5,239,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,239,239.3,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,239.3,240,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,240,240.5,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,240.5,241,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,241,241.95,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-006,241.95,242.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,242.3,242.8,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,242.8,243.2,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,243.2,243.6,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,243.6,244.55,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,244.55,245.15,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,245.15,245.25,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,245.25,245.42,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,245.42,245.44,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,245.44,246.5,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,246.5,247,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,247,247.65,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,247.65,248.13,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,248.13,248.92,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,248.92,249.36,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,249.36,250,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,250,251,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-006,251,252,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS17-007,61,61.75,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,61.75,62.4,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,62.4,63.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,63.5,64,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,64,64.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,64.65,65.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,65.5,66,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,66,66.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,66.65,67.8,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,67.8,68.3,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,68.3,68.95,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,68.95,69.25,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,69.25,69.95,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,69.95,71.4,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,71.4,72.85,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,72.85,74,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,74,75.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,75.5,77,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,77,78,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,78,78.7,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,78.7,79.25,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,79.25,79.7,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,79.7,80.78,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,80.78,81.3,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,81.3,82,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,82,83,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,83,83.42,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS17-007,83.42,84.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
